time_s,time_h,C_max,C_center,C_surface,R_m
88320.00000000,24.533333333333,0.298877025536,0.298877025536,0.0697188116596,0.0120398725926
88380.00000000,24.550000000000,0.298627045323,0.298627045323,0.0696980016024,0.01203972
88440.00000000,24.566666666667,0.298377584899,0.298377584899,0.0696810971223,0.0120395140741
88500.00000000,24.583333333333,0.298128642779,0.298128642779,0.0696668472438,0.0120392592593
88560.00000000,24.600000000000,0.29788021748,0.29788021748,0.0696543326125,0.01203896
88620.00000000,24.616666666667,0.297632307527,0.297632307527,0.0696428345557,0.0120386207407
88680.00000000,24.633333333333,0.297384911453,0.297384911453,0.0696317675509,0.0120382459259
88740.00000000,24.650000000000,0.297138027794,0.297138027794,0.0696206401375,0.01203784
88800.00000000,24.666666666667,0.296891655091,0.296891655091,0.0696090304219,0.0120374074074
88860.00000000,24.683333333333,0.296645791894,0.296645791894,0.0695965698033,0.0120369525926
88920.00000000,24.700000000000,0.296400436755,0.296400436755,0.0695829316598,0.01203648
88980.00000000,24.716666666667,0.296155588233,0.296155588233,0.0695678231956,0.0120359940741
89040.00000000,24.733333333333,0.295911244893,0.295911244893,0.0695509793896,0.0120354992593
89100.00000000,24.750000000000,0.295667405302,0.295667405302,0.0695321583934,0.012035
89160.00000000,24.766666666667,0.295424068037,0.295424068037,0.069511137958,0.0120345007407
89220.00000000,24.783333333333,0.295181231676,0.295181231676,0.0694877126098,0.0120340059259
89280.00000000,24.800000000000,0.294938894804,0.294938894804,0.0694616913847,0.01203352
89340.00000000,24.816666666667,0.294697056011,0.294697056011,0.069432895986,0.0120330474074
89400.00000000,24.833333333333,0.294455713892,0.294455713892,0.0694011592692,0.0120325925926
89460.00000000,24.850000000000,0.294214867046,0.294214867046,0.0693663239834,0.01203216
89520.00000000,24.866666666667,0.293974514078,0.293974514078,0.069328241716,0.0120317540741
89580.00000000,24.883333333333,0.293734653597,0.293734653597,0.0692867720022,0.0120313792593
89640.00000000,24.900000000000,0.293495284219,0.293495284219,0.0692417815668,0.01203104
89700.00000000,24.916666666667,0.293256404562,0.293256404562,0.0691931436765,0.0120307407407
89760.00000000,24.933333333333,0.293018013249,0.293018013249,0.0691407375833,0.0120304859259
89820.00000000,24.950000000000,0.29278010891,0.29278010891,0.0690844480434,0.01203028
89880.00000000,24.966666666667,0.292542690178,0.292542690178,0.0690241649019,0.0120301274074
89940.00000000,24.983333333333,0.292305755691,0.292305755691,0.0689597822306,0.0120300325926
90000.00000000,25.000000000000,0.292069304092,0.292069304092,0.0688912002101,0.01203
90060.00000000,25.016666666667,0.291833334024,0.291833334024,0.0688260762457,0.01203
90120.00000000,25.033333333333,0.291597844126,0.291597844126,0.0687673783273,0.01203
90180.00000000,25.050000000000,0.291362833043,0.291362833043,0.0687124814074,0.01203
90240.00000000,25.066666666667,0.291128299428,0.291128299428,0.0686602511196,0.01203
90300.00000000,25.083333333333,0.290894241937,0.290894241937,0.0686100385203,0.01203
90360.00000000,25.100000000000,0.290660659233,0.290660659233,0.0685614252979,0.01203
90420.00000000,25.116666666667,0.290427549982,0.290427549982,0.0685141217509,0.01203
90480.00000000,25.133333333333,0.290194912856,0.290194912856,0.0684679171584,0.01203
90540.00000000,25.150000000000,0.289962746531,0.289962746531,0.0684226526093,0.01203
90600.00000000,25.166666666667,0.289731049686,0.289731049686,0.0683782048694,0.01203
90660.00000000,25.183333333333,0.289499821007,0.289499821007,0.068334476209,0.01203
90720.00000000,25.200000000000,0.289269059183,0.289269059183,0.0682913876841,0.01203
90780.00000000,25.216666666667,0.289038762907,0.289038762907,0.068248874532,0.01203
90840.00000000,25.233333333333,0.288808930876,0.288808930876,0.0682068829159,0.01203
90900.00000000,25.250000000000,0.288579561793,0.288579561793,0.0681653675664,0.01203
90960.00000000,25.266666666667,0.288350654365,0.288350654365,0.0681242900333,0.01203
91020.00000000,25.283333333333,0.2881222073,0.2881222073,0.068083617366,0.01203
91080.00000000,25.300000000000,0.287894219315,0.287894219315,0.0680433211013,0.01203
91140.00000000,25.316666666667,0.287666689129,0.287666689129,0.0680033764752,0.01203
91200.00000000,25.333333333333,0.287439615464,0.287439615464,0.0679637618014,0.01203
91260.00000000,25.350000000000,0.287212997048,0.287212997048,0.0679244579759,0.01203
91320.00000000,25.366666666667,0.286986832614,0.286986832614,0.0678854480775,0.01203
91380.00000000,25.383333333333,0.286761120896,0.286761120896,0.0678467170427,0.01203
91440.00000000,25.400000000000,0.286535860636,0.286535860636,0.0678082513999,0.01203
91500.00000000,25.416666666667,0.286311050577,0.286311050577,0.0677700390485,0.01203
91560.00000000,25.433333333333,0.286086689468,0.286086689468,0.0677320690756,0.01203
91620.00000000,25.450000000000,0.285862776062,0.285862776062,0.0676943316024,0.01203
91680.00000000,25.466666666667,0.285639309116,0.285639309116,0.0676568176543,0.01203
91740.00000000,25.483333333333,0.285416287391,0.285416287391,0.0676195190513,0.01203
91800.00000000,25.500000000000,0.285193709652,0.285193709652,0.0675824283135,0.01203
91860.00000000,25.516666666667,0.284971574668,0.284971574668,0.0675455385817,0.01203
91920.00000000,25.533333333333,0.284749881213,0.284749881213,0.0675088435474,0.01203
91980.00000000,25.550000000000,0.284528628065,0.284528628065,0.0674723373934,0.01203
92040.00000000,25.566666666667,0.284307814005,0.284307814005,0.0674360147418,0.01203
92100.00000000,25.583333333333,0.284087437819,0.284087437819,0.0673998706087,0.01203
92160.00000000,25.600000000000,0.283867498297,0.283867498297,0.0673639003648,0.01203
92220.00000000,25.616666666667,0.283647994233,0.283647994233,0.0673280997003,0.01203
92280.00000000,25.633333333333,0.283428924425,0.283428924425,0.0672924645948,0.01203
92340.00000000,25.650000000000,0.283210287676,0.283210287676,0.0672569912898,0.01203
92400.00000000,25.666666666667,0.282992082791,0.282992082791,0.0672216762651,0.01203
92460.00000000,25.683333333333,0.282774308581,0.282774308581,0.0671865162173,0.01203
92520.00000000,25.700000000000,0.282556963859,0.282556963859,0.0671515080411,0.01203
92580.00000000,25.716666666667,0.282340047444,0.282340047444,0.0671166488122,0.01203
92640.00000000,25.733333333333,0.282123558158,0.282123558158,0.0670819357722,0.01203
92700.00000000,25.750000000000,0.281907494827,0.281907494827,0.0670473663148,0.01203
92760.00000000,25.766666666667,0.28169185628,0.28169185628,0.0670129379742,0.01203
92820.00000000,25.783333333333,0.281476641352,0.281476641352,0.0669786484134,0.01203
92880.00000000,25.800000000000,0.28126184888,0.28126184888,0.0669444954144,0.01203
92940.00000000,25.816666666667,0.281047477707,0.281047477707,0.0669104768696,0.01203
93000.00000000,25.833333333333,0.280833526676,0.280833526676,0.0668765907731,0.01203
93060.00000000,25.850000000000,0.280619994638,0.280619994638,0.0668428352137,0.01203
93120.00000000,25.866666666667,0.280406880445,0.280406880445,0.0668092083678,0.01203
93180.00000000,25.883333333333,0.280194182954,0.280194182954,0.0667757084935,0.01203
93240.00000000,25.900000000000,0.279981901026,0.279981901026,0.066742333925,0.01203
93300.00000000,25.916666666667,0.279770033525,0.279770033525,0.0667090830672,0.01203
93360.00000000,25.933333333333,0.279558579319,0.279558579319,0.0666759543913,0.01203
93420.00000000,25.950000000000,0.279347537279,0.279347537279,0.0666429464301,0.01203
